,Fe,Mn,Ni,Co,Cr,del_G,del_H,Cp_FCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Melting Point_Avg,Melting Point_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Heat of fusion_Avg,Heat of fusion_Var
1554,20,20,30,0,30,-3692.892435400904,-2824.754190117372,31.057709,-124.19999999999997,1230.1460173491598,-63.60000000000001,630.0957625631203,176.9,1751.3102343674007,174.7,1729.530560296637,788.7,7808.133172468308,5536.33,54809.67321265043,780.0,7722.016575998785,71296.0,705830.5240802497,156540.0,1549747.9105390012,2510.0,24849.003138959117,12620.0,124938.00102450815,8890.0,88011.16877987703,2580.0,25542.005011353358,1821.7549999999997,18035.375099091114,17410.0,172365.9743975011,24640.0,243937.02941538006,-3615.0,35804.12361027707,1671.0,16542.925808332697
1555,20,20,25,0,35,-3272.586982414267,-2908.157788060659,32.737276,-130.29999999999998,1290.4963308742879,-92.30000000000001,914.0590035659625,175.75,1739.9252347442978,173.45,1717.1555321228184,780.15,7723.487985003925,5502.844999999999,54478.17165910227,760.0,7524.0162147619,70875.0,701662.6343303453,158800.0,1572122.0332849482,2496.0,24710.40334353124,12640.0,125136.00097493926,9085.0,89941.67735260444,2560.0,25344.00481376217,1815.9532,17977.93725136708,16255.0,160932.02610108405,25540.0,252846.98637713678,-4642.5,45972.98297641779,1687.5,16706.277588080477
1556,20,20,20,0,40,-2497.169426185253,-1970.348503437665,32.107039,-136.39999999999998,1350.849916163894,-121.0,1198.0944428549865,174.6,1728.5402274751953,172.2,1704.780494374569,771.6,7638.842697686608,5469.36,54146.669897822896,740.0,7326.015287999337,70454.0,697494.7421618317,161060.0,1594496.1205534493,2482.0,24571.803470644965,12660.0,125334.00089361226,9280.0,91872.18142615315,2540.0,25146.004453988313,1810.1513999999997,17920.49938468187,15100.0,149498.072964169,26440.0,261756.91532412282,-5670.0,56142.88276353468,1704.0,16869.629171976485
1557,20,20,15,0,45,-1618.65753842101,-1002.429379224028,31.300532,-142.5,1411.2063534437477,-149.70000000000002,1482.1605736221702,173.45,1717.1552124080106,170.95,1692.405446841861,763.05,7554.197307159775,5435.875,53815.167924973386,720.0,7128.013748583823,70033.0,693326.8475310905,163320.0,1616870.1738173044,2468.0,24433.203518982114,12680.0,125532.00078067744,9475.0,93802.68127830888,2520.0,24948.003928170285,1804.3496,17863.061498852585,13945.0,138064.11378414015,27340.0,270666.81902294565,-6697.5,66313.34429245746,1720.5,17032.980565655558
1558,20,20,10,0,50,-663.6110114415387,-101.7945648248806,28.906894,-148.59999999999997,1471.565291789664,-178.4,1766.2425875286783,172.3,1705.7701893866008,169.7,1680.030389308479,754.5,7469.551809914702,5402.389999999999,53483.66573661972,700.0,6930.011544001929,69612.0,689158.9503934488,165580.0,1639244.1944689022,2454.0,24294.603487194432,12700.0,125730.0006362841,9670.0,95733.17716445016,2500.0,24750.003232323023,1798.5477999999998,17805.623593693952,12790.0,126630.14692402438,28240.0,279576.6998875264,-7725.0,76484.14347104896,1737.0,17196.33177453843
1559,20,25,45,0,10,-2914.421356315217,-2967.263611286993,29.190843,-125.5,1243.0477850830998,31.75,315.2341137948112,180.85,1790.4151586992332,177.9,1761.210646402071,815.55,8073.948037763185,5651.495,55949.80486847487,845.0,8365.513433137263,72881.0,721521.960100869,146455.0,1449905.6254960182,2567.0,25413.30159188294,12555.0,124294.50090410275,8110.0,80289.08300634651,2645.0,26185.50429149685,1840.5596,18221.54056697242,22615.0,223893.40268306254,21360.0,211464.8050149244,627.5,6284.314501200588,1585.0,15691.517775537202
1560,20,25,40,0,15,-3441.797247660632,-3559.219610841108,30.426634,-131.6,1303.3969587197907,3.049999999999997,38.6383035341874,179.7,1779.030184117178,176.65,1748.8356422202746,807.0,7989.303142452413,5618.01,55618.30399838349,825.0,8167.514615842448,72460.0,717354.0790570581,148715.0,1472279.9233043287,2553.0,25274.70209913462,12575.0,124492.5009588931,8305.0,82219.6128974103,2625.0,25987.50459355419,1834.7577999999999,18164.102779368288,21460.0,212459.4920449543,22260.0,220374.89866134935,-400.0,4083.556048348057,1601.5,15854.87062861126
1561,20,25,35,0,20,-3650.399629745444,-3875.517412361,33.221518,-137.7,1363.7494740603934,-25.650000000000006,255.0618170169734,178.55,1767.64520238084,175.39999999999998,1736.460628980686,798.45,7904.658156903435,5584.525000000001,55286.802933040766,805.0,7969.5153554027365,72039.0,713186.1957496093,150975.0,1494654.1780241341,2539.0,25136.10253400475,12595.0,124690.50098143001,8500.0,84150.13689828437,2605.0,25789.504745147784,1828.956,18106.664973379364,20305.0,201025.58209093686,23160.0,229284.94970233,-1427.5,14169.914475747551,1618.0,16018.22325353221
1562,20,25,30,0,25,-3577.873234362367,-3977.716324086827,36.919027,-143.79999999999998,1424.1049062481316,-54.35000000000001,538.5753266721379,177.4,1756.2602133510854,174.14999999999998,1724.0856064882623,789.9,7820.013078185995,5551.040000000001,54955.30166891335,785.0,7771.515617947377,71618.0,709018.3101386029,153235.0,1517028.3915619378,2525.0,24997.502895289363,12615.0,124888.5009718669,8695.0,86080.65540526512,2585.0,25591.50474278525,1823.1542,18049.227148830123,19150.0,189591.67294477887,24060.0,238194.96291903403,-2455.0,24327.468990834208,1634.5,16181.575657209652
1563,20,25,25,0,30,-2992.30372736726,-2644.516522774311,32.113309,-149.89999999999998,1484.4628995027122,-83.05000000000001,822.5043917815882,176.25,1744.8752168851502,172.89999999999998,1711.71057454232,781.35,7735.367903241578,5517.555,54623.800202382066,765.0,7573.515366063503,71197.0,704850.422183175,155495.0,1539402.5657134005,2511.0,24858.90318175764,12635.0,125086.5009303562,8890.0,88011.16877987703,2565.0,25393.50458286528,1817.3523999999998,17991.789305542814,17995.0,178157.7647620221,24960.0,247104.94240302034,-3482.5,34493.37970901083,1651.0,16344.927846276962
1564,20,25,20,0,35,-2371.084546644656,-1850.140348333359,31.593954,-156.0,1544.8231536328035,-111.75,1106.529171102145,175.1,1733.490212836519,171.64999999999998,1699.3355329363296,772.8,7650.722628876308,5484.07,54292.29852973937,745.0,7375.51455832066,70776.0,700682.5318414895,157755.0,1561776.7021712803,2497.0,24720.303392151156,12655.0,125284.50085704935,9085.0,89941.67735260444,2545.0,25195.50426167335,1811.5506,17934.351443337404,16840.0,166723.85774087644,25860.0,256014.89167624604,-4510.0,44661.94090050275,1667.5,16508.279827104943
1565,20,25,15,0,40,-1622.646735916407,-1011.407511245806,30.481736,-162.1,1605.1854135893461,-140.45000000000002,1390.591017697152,173.95,1722.1052010548017,170.39999999999998,1686.9604814577012,764.25,7566.0772517533815,5450.585000000001,53960.79664718662,725.0,7177.513148716622,70355.0,696514.639070709,160015.0,1584150.8025327008,2483.0,24581.703525183115,12675.0,125482.50075209691,9280.0,91872.18142615315,2525.0,24997.503775377252,1805.7487999999998,17876.91356203153,15685.0,155289.9521379281,26760.0,264924.8137868554,-5537.5,54831.6779904646,1684.0,16671.63160581471
1566,20,25,10,0,45,-771.3647852216645,-220.4623109945614,28.429433,-168.2,1665.5494612889763,-169.15,1674.6710693446637,172.8,1710.7201813856059,169.14999999999998,1674.585419887561,755.7,7481.4317683849795,5417.1,53629.294550831175,705.0,6979.511086028878,69934.0,692346.7438269643,162275.0,1606524.86830581,2469.0,24443.10357953752,12695.0,125680.5006156484,9475.0,93802.68127830888,2505.0,24799.503120022386,1799.947,17819.475661440498,14530.0,143856.0482913388,27660.0,273834.71138626675,-6565.0,65002.0390641709,1700.5,16834.983188289796
1567,20,30,40,0,10,-2515.297541433016,-2640.233817304421,30.961658,-151.20000000000002,1497.3600208366727,12.299999999999997,123.9841965735956,180.2,1783.9801557192277,176.1,1743.3906943080774,808.1999999999999,8001.1830229035495,5632.72,55763.93225023806,830.0,8217.013447719311,72782.0,720541.860335817,145410.0,1439560.212582301,2568.0,25423.201611913475,12570.0,124443.00088795673,8110.0,80289.08300634651,2630.0,26037.00424396017,1836.157,18177.954819343297,23200.0,229685.04757602312,21680.0,214632.75705259904,760.0,7584.741920461104,1565.0,15493.518712674664
1568,20,30,35,0,15,-2941.11861176942,-3163.788777783255,36.095927,-157.29999999999998,1557.7194188941728,-16.400000000000006,164.02009937809456,179.05,1772.5951769933258,174.85,1731.0156774275615,799.65,7916.538049014859,5599.235000000001,55432.431268137836,810.0,8019.014278575641,72361.0,716373.9787375027,147670.0,1461934.5273198797,2554.0,25284.602124613313,12590.0,124641.00091863832,8305.0,82219.6128974103,2610.0,25839.00443128566,1830.3552,18120.51701769673,22045.0,218251.1598480063,22580.0,223542.8384001599,-267.5,2833.1883541339075,1581.5,15656.871802821915
1569,20,30,30,0,20,-3069.639703303783,-3437.998577444481,35.989935,-163.4,1618.0808706612906,-45.10000000000001,447.0753236312647,177.9,1761.210191033427,173.59999999999997,1718.640651212463,791.0999999999999,7831.8929823510725,5565.75,55100.9300887799,790.0,7821.0146400579,71940.0,712206.0948659454,149930.0,1484308.7981582538,2540.0,25146.00256502015,12610.0,124839.00091718133,8500.0,84150.13689828437,2590.0,25641.004465504077,1824.5533999999998,18063.079197531697,20890.0,206817.27531809328,23480.0,232452.87866576313,-1295.0,12862.885659913176,1598.0,15820.224657064766
1570,20,30,25,0,25,-2908.575440372927,-3378.597450431848,36.598542,-169.5,1678.4441545669608,-73.80000000000001,730.9537174130796,176.75,1749.8251976983302,172.35,1706.2656154596796,782.55,7747.247819871261,5532.264999999999,54769.42870858244,770.0,7623.014495591623,71519.0,708038.2086810005,152190.0,1506683.0270531357,2526.0,25007.402931931974,12630.0,125037.00088373841,8695.0,86080.65540526512,2570.0,25443.00434304094,1818.7516,18005.641358670982,19735.0,195383.39454774553,24380.0,241362.88239909633,-2322.5,23017.578581379927,1614.5,15983.577282636075
1571,20,30,20,0,30,-2173.642723938006,-1468.823169255691,28.03237,-175.6,1738.80907980146,-102.5,1014.9648117053123,175.6,1738.4401968431355,171.09999999999997,1693.8905699601728,774.0,7662.602558400116,5498.78,54437.92712387641,750.0,7425.013804700971,71098.0,703870.3201415726,154450.0,1529057.2158457641,2512.0,24868.803224119973,12650.0,125235.0008184613,8890.0,88011.16877987703,2550.0,25245.004060209616,1812.9497999999999,17948.203500935095,18580.0,183949.51823802094,25280.0,250272.85350193296,-3350.0,33182.71003097848,1631.0,16146.929686476002
1572,20,30,15,0,35,-1580.85978684251,-970.183855035194,29.593663,-181.70000000000002,1799.1754811579665,-131.20000000000002,1299.021570644614,174.45,1727.0551883191224,169.85,1681.5155144987511,765.4499999999999,7577.9571946204605,5465.295,54106.42533090284,730.0,7227.012522474276,70677.0,699702.4292055874,156710.0,1551431.3662711605,2498.0,24730.20344032778,12670.0,125433.00072150072,9085.0,89941.67735260444,2530.0,25047.00361320691,1807.1480000000001,17890.765624142234,17425.0,172515.64727583408,26180.0,259182.7953395055,-4377.5,43350.93760520065,1647.5,16310.281875246668
1573,20,30,10,0,40,-839.9538236120998,-298.4691680944516,28.070738,-187.79999999999998,1859.5432148783204,-159.9,1583.099413492406,173.3,1715.6701719736227,168.59999999999997,1669.14044885384,756.9,7493.311725065226,5431.8099999999995,53774.92332581004,710.0,7029.010598939228,70256.0,695534.5358299615,158970.0,1573805.4799656786,2484.0,24591.603579270708,12690.0,125631.00059300651,9280.0,91872.18142615315,2510.0,24849.002998108394,1801.3462,17833.327728108266,16270.0,161081.78279991812,27080.0,268092.71082966804,-5405.0,53520.4966578226,1664.0,16473.633855345943
1574,20,35,35,0,10,-2157.764051876096,-2363.229507285871,34.471407,-176.89999999999995,1751.7026882436408,-7.150000000000006,74.28933638147542,179.55,1777.5451503407728,174.29999999999998,1725.5707244271384,800.85,7928.417939633355,5613.945000000001,55578.05956778597,815.0,8068.513183976339,72683.0,719561.7604351972,144365.0,1429214.7932886085,2569.0,25433.10163153523,12585.0,124591.50085379019,8110.0,80289.08300634651,2615.0,25888.504108966976,1831.7543999999998,18134.369060989025,23785.0,235476.6708083839,22000.0,217800.7057839804,892.5,8888.477723997512,1545.0,15295.519412560005
1575,20,35,30,0,15,-2495.689343387003,-2820.834635947018,34.687363,-182.99999999999994,1812.0684269640585,-35.85000000000001,355.6115261067898,178.4,1766.160167425367,173.04999999999998,1713.1956944552478,792.3000000000001,7843.772884970601,5580.460000000001,55246.558472537916,795.0,7870.513642704649,72262.0,715393.8782800703,146625.0,1451589.1252951021,2555.0,25294.50214967672,12605.0,124789.500860449,8305.0,82219.6128974103,2595.0,25690.504179560197,1825.9525999999998,18076.931245198222,22630.0,224042.8037005429,22900.0,226710.77530633606,-135.0,1679.138916230578,1561.5,15458.872748360405
1576,20,35,25,0,20,-2529.077751659319,-2953.121623240546,35.244615,-189.09999999999997,1872.4355316004871,-64.55000000000001,639.4086717428847,177.25,1754.775177195073,171.79999999999998,1700.8206548604703,783.75,7759.12773490036,5546.975,54915.05717799841,775.0,7672.513603767673,71841.0,711225.9938420418,148885.0,1473963.41257,2541.0,25155.902595613617,12625.0,124987.50083508351,8500.0,84150.13689828437,2575.0,25492.504094341144,1820.1508,18019.493410753996,21475.0,212608.9419215476,23800.0,235620.80519342938,-1162.5,11556.911514327692,1578.0,15622.225840129186
1577,20,35,20,0,25,-1950.457084368525,-1282.40837316134,27.700019,-195.19999999999996,1932.8038741683024,-93.25,923.4016360717584,176.1,1743.3901795065842,170.54999999999998,1688.44560543122,775.2,7674.482486265768,5513.49,54583.55568053642,755.0,7474.5130276159125,71420.0,707058.1070807405,151145.0,1496337.6571198762,2527.0,25017.302968145865,12645.0,125185.50077784568,8695.0,86080.65540526512,2555.0,25294.503849650817,1814.3490000000002,17962.055557477397,20320.0,201175.08637999886,24700.0,244530.7997778603,-2190.0,21707.90466627307,1594.5,15785.578695442242
1578,20,35,15,0,30,-1493.405338079928,-887.5340989491879,28.618239,-201.29999999999995,1993.1733421857714,-121.95000000000002,1207.4522572342148,174.95,1732.0051742128253,169.3,1676.0705459496626,766.6500000000001,7589.837135769121,5480.005000000001,54252.05397643214,735.0,7276.511870395046,70999.0,702890.2179548382,153405.0,1518711.8608330549,2513.0,24878.703266046643,12665.0,125383.50068888649,8890.0,88011.16877987703,2535.0,25096.503441714744,1808.5472,17904.61768518718,19165.0,189741.23820350703,25600.0,253440.76278294303,-3217.5,31872.12373297393,1611.0,15948.931321565091
1579,20,35,10,0,35,-869.043126848188,-337.2832137155456,27.801148,-207.39999999999995,2053.5438363959993,-150.65,1491.527594615668,173.8,1720.6201611628292,168.04999999999998,1663.6954761914812,758.1,7505.191679963943,5446.52,53920.55206187424,715.0,7078.510083343811,70578.0,698722.3264220201,155665.0,1541086.0254881945,2499.0,24740.103488061646,12685.0,125581.500568356,9085.0,89941.67735260444,2515.0,24898.502866638388,1802.7453999999998,17847.179793699775,18010.0,178307.3988089109,26500.0,262350.6974261742,-4245.0,42039.97671859489,1627.5,16112.283725468591
1580,20,40,30,0,10,-1856.080045101698,-2139.302536235911,33.382509,-202.59999999999997,2006.0642123321973,-26.60000000000001,264.2215358368807,178.9,1771.1101425377249,172.49999999999997,1707.7507362024467,793.5,7855.6527860515835,5595.17,55392.18682047216,800.0,7920.012626252562,72584.0,718581.6603984545,143320.0,1418869.3674753853,2570.0,25443.001650748676,12600.0,124740.00080166747,8110.0,80289.08300634651,2600.0,25740.003885003593,1827.3518,18090.78329183208,24370.0,241268.2739400272,22320.0,220968.651351272,1025.0,10194.252670009704,1525.0,15097.519865858761
1581,20,40,25,0,15,-2092.451836727845,-2474.437518369688,33.910344,-208.69999999999996,2066.4341799341196,-55.30000000000001,547.8720763097898,177.75,1759.725155386488,171.25,1695.3756927300803,784.95,7771.007648336218,5561.6849999999995,55060.685610921835,780.0,7722.012691002262,72163.0,714413.7776841933,145580.0,1441243.717099922,2556.0,25304.40217432532,12620.0,124938.00078438905,8305.0,82219.6128974103,2580.0,25542.0038368175,1821.55,18033.345461794266,23215.0,229834.42541316565,23220.0,229878.7094969867,-2.5,1026.198689338473,1541.5,15260.873456326148
1582,20,40,20,0,20,-1673.544518905297,-1040.723336832626,27.448054,-214.79999999999998,2126.805110018311,-84.0,831.8400351029037,176.6,1748.3401608382733,169.99999999999997,1683.0006393344,776.4000000000001,7686.362412480953,5528.2,54729.18420001855,760.0,7524.012227528608,71742.0,710245.8926773177,147840.0,1463618.021138029,2542.0,25165.80262578565,12640.0,125136.0007352001,8500.0,84150.13689828437,2560.0,25344.003630050243,1815.7481999999998,17975.90761296675,22060.0,218400.58401936566,24120.0,238788.72938227214,-1030.0,10252.39508602746,1558.0,15424.226794235099
1583,20,40,15,0,25,-1359.916708301125,-766.3681531192028,27.463267,-220.89999999999998,2187.17692288484,-112.70000000000002,1115.883110365956,175.45,1736.9551587476287,168.75,1670.6255757948877,767.85,7601.717075207417,5494.715,54397.68258408114,740.0,7326.011193002642,71321.0,706078.005337229,150100.0,1485992.2816488652,2528.0,25027.20300393154,12660.0,125334.00065425184,8695.0,86080.65540526512,2540.0,25146.003260955804,1809.9463999999998,17918.46974516884,20905.0,206966.7509408214,25020.0,247698.71513594897,-2057.5,20398.488945262587,1574.5,15587.579887525837
1584,20,40,10,0,30,-858.4213629016976,-337.9626125004029,27.600338,-226.99999999999994,2247.5495473960073,-141.4,1399.9555807239028,174.3,1725.5701489652631,167.5,1658.2505018844408,759.3000000000001,7517.0716330895775,5461.23,54066.180759338175,720.0,7128.009539836489,70900.0,701910.1156223638,152360.0,1508366.5005694074,2514.0,24888.60330753817,12680.0,125532.00054169455,8890.0,88011.16877987703,2520.0,24948.002725669245,1804.1445999999996,17861.03185821752,19750.0,195532.92763624238,25920.0,256608.67031337816,-3085.0,30561.631541853258,1591.0,15750.932743809175
1585,20,45,25,0,10,-1598.243569267936,-1943.856191291246,32.756787,-228.29999999999998,2260.4382274240543,-46.05000000000001,456.3490161049984,178.25,1764.67513228356,170.7,1689.9307290537088,786.15,7782.887560186129,5576.395,55206.31400764151,785.0,7771.511757695539,72485.0,717601.5602250318,142275.0,1408523.934998976,2571.0,25452.9016695543,12615.0,124888.50073165263,8110.0,80289.08300634651,2585.0,25591.503570521214,1822.9492,18047.197511794187,24955.0,247059.85838456234,22640.0,224136.59388863746,1157.5,11501.372255083304,1505.0,14899.520062740276
